"BehaviorSpace results (NetLogo 3D 5.1.0)"
"/home/ec2-user/swarmSimRescue/rescueSwarm3D.nlogo3d"
"SwarmModSizeExperiment"
"09/14/2014 03:16:13:555 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-20","20","-20","20"
"[run number]","swarmBehaviour","swarmModificationSize","[step]","rescued","totalVictims"
"6157","false","1.4","20000","12","14"
"6220","false","1.4","8787","13","13"
"6225","false","1.4","5773","14","14"
"6203","false","1.4","20000","15","16"
"6177","false","1.4","20000","14","16"
"6226","false","1.4","9431","11","11"
"6231","false","1.4","6701","6","6"
"6222","false","1.4","11203","11","11"
"6227","false","1.4","11227","10","10"
"6215","false","1.4","13520","15","15"
"6219","false","1.4","11051","8","8"
"6213","false","1.4","20000","8","9"
"6210","false","1.4","20000","16","19"
"6224","false","1.4","12388","10","10"
"6232","false","1.4","9330","12","12"
"6208","false","1.4","13818","15","15"
"6186","false","1.4","14238","11","11"
"6240","false","1.4","7299","13","13"
"6246","false","1.4","6212","16","16"
"6248","false","1.4","4559","11","11"
"6244","false","1.4","6549","10","10"
"6216","false","1.4","20000","14","16"
"6249","false","1.4","4814","10","10"
"6241","false","1.4","9741","9","9"
"6250","false","1.4","5611","17","17"
"6245","false","1.4","8332","15","15"
"6197","false","1.4","16387","10","10"
"6238","false","1.4","12362","14","14"
"6243","false","1.4","10542","20","20"
"6233","false","1.4","20000","14","15"
"6255","false","1.4","5533","10","10"
"6229","false","1.4","20000","13","14"
"6207","false","1.4","20000","15","16"
"6230","false","1.4","18352","11","11"
"6234","false","1.4","20000","14","17"
"6256","false","1.4","7818","16","16"
"6235","false","1.4","20000","9","11"
"6205","false","1.4","13680","11","11"
"6252","false","1.4","6720","8","8"
"6237","false","1.4","20000","14","15"
"6265","false","1.4","5044","12","12"
"6263","false","1.4","7082","13","13"
"6247","false","1.4","20000","7","8"
"6209","false","1.4","14261","14","14"
"6266","false","1.4","5866","15","15"
"6271","false","1.4","5512","9","9"
"6259","false","1.4","7752","15","15"
"6270","false","1.4","5846","12","12"
"6223","false","1.4","20000","15","16"
"6206","false","1.4","20000","12","13"
"6268","false","1.4","5898","13","13"
"6277","false","1.4","5212","17","17"
"6264","false","1.4","9348","11","11"
"6272","false","1.4","6917","10","10"
"6285","false","1.4","5244","12","12"
"6269","false","1.4","11267","16","16"
"6284","false","1.4","4770","11","11"
"6236","false","1.4","16933","15","15"
"6257","false","1.4","20000","9","12"
"6286","false","1.4","5894","11","11"
"6281","false","1.4","5803","10","10"
"6251","false","1.4","20000","12","13"
"6258","false","1.4","12788","17","17"
"6282","false","1.4","8390","15","15"
"6276","false","1.4","10161","12","12"
"6239","false","1.4","20000","10","11"
"6287","false","1.4","4730","9","9"
"6260","false","1.4","20000","12","14"
"6280","false","1.4","9706","14","14"
"6261","false","1.4","20000","9","14"
"6288","false","1.4","7825","16","16"
"6228","false","1.4","20000","10","11"
"6267","false","1.4","20000","14","16"
"6279","false","1.4","11998","13","13"
"6290","false","1.4","6341","13","13"
"6289","false","1.4","9988","13","13"
"6297","false","1.4","6847","4","4"
"6274","false","1.4","20000","11","13"
"6300","false","1.4","7483","12","12"
"6275","false","1.4","10111","10","10"
"6253","false","1.4","20000","11","12"
"6293","false","1.4","11078","20","20"
"6302","false","1.4","6006","11","11"
"6283","false","1.4","11609","15","15"
"6292","false","1.4","9794","14","14"
"6309","false","1.4","6508","5","5"
"6314","false","1.4","5500","20","20"
"6311","false","1.4","5719","12","12"
"6303","false","1.4","11900","14","14"
"6273","false","1.4","20000","13","14"
"6262","false","1.4","15769","16","16"
"6305","false","1.4","11892","5","5"
"6304","false","1.4","11172","8","8"
"6254","false","1.4","20000","10","11"
"6278","false","1.4","20000","13","14"
"6306","false","1.4","10898","13","13"
"6329","false","1.4","4106","9","9"
"6294","false","1.4","20000","14","18"
"6323","false","1.4","5221","8","8"
"6319","false","1.4","11031","11","11"
"6299","false","1.4","20000","8","10"
"6291","false","1.4","15589","14","14"
"6307","false","1.4","20000","11","12"
"6332","false","1.4","5572","15","15"
"6312","false","1.4","9494","8","8"
"6334","false","1.4","3511","4","4"
"6301","false","1.4","13641","14","14"
"6308","false","1.4","13687","9","9"
"6336","false","1.4","5280","11","11"
"6316","false","1.4","20000","19","20"
"6330","false","1.4","9719","11","11"
"6337","false","1.4","7866","12","12"
"6315","false","1.4","20000","12","13"
"6295","false","1.4","20000","9","10"
"6321","false","1.4","17972","15","15"
"6335","false","1.4","9562","13","13"
"6326","false","1.4","16507","13","13"
"6343","false","1.4","5708","10","10"
"6317","false","1.4","11285","14","14"
"6320","false","1.4","14375","12","12"
"6347","false","1.4","5443","8","8"
"6324","false","1.4","11988","8","8"
"6340","false","1.4","7913","12","12"
"6298","false","1.4","20000","9","10"
"6341","false","1.4","6193","14","14"
"6328","false","1.4","13681","20","20"
"6327","false","1.4","20000","6","9"
"6322","false","1.4","20000","14","16"
"6325","false","1.4","20000","14","16"
"6354","false","1.4","7736","8","8"
"6363","false","1.4","4271","6","6"
"6333","false","1.4","20000","12","13"
"6353","false","1.4","7847","8","8"
"6346","false","1.4","12531","11","11"
"6362","false","1.4","5884","14","14"
"6338","false","1.4","20000","9","12"
"6310","false","1.4","20000","11","12"
"6352","false","1.4","11750","12","12"
"6331","false","1.4","12992","12","12"
"6318","false","1.4","14457","13","13"
"6349","false","1.4","20000","14","15"
"6357","false","1.4","10884","10","10"
"6342","false","1.4","20000","12","13"
"6345","false","1.4","20000","12","13"
"6358","false","1.4","20000","2","11"
"6359","false","1.4","11101","13","13"
"6370","false","1.4","7756","10","10"
"6355","false","1.4","20000","13","16"
"6296","false","1.4","20000","11","12"
"6348","false","1.4","20000","9","10"
"6368","false","1.4","7687","7","7"
"6366","false","1.4","12512","14","14"
"6373","false","1.4","9275","14","14"
"6350","false","1.4","20000","12","14"
"6364","false","1.4","20000","16","17"
"6356","false","1.4","12906","16","16"
"6379","false","1.4","5054","12","12"
"6351","false","1.4","16489","11","11"
"6375","false","1.4","11686","10","10"
"6242","false","1.4","20000","9","10"
"6383","false","1.4","6538","12","12"
"6313","false","1.4","20000","11","12"
"6339","false","1.4","16821","11","11"
"6385","false","1.4","7898","12","12"
"6369","false","1.4","20000","10","13"
"6344","false","1.4","17071","10","10"
"6361","false","1.4","8701","18","18"
"6395","false","1.4","2717","8","8"
"6380","false","1.4","8706","9","9"
"6384","false","1.4","10236","13","13"
"6381","false","1.4","12351","8","8"
"6377","false","1.4","5633","11","11"
"6386","false","1.4","9512","11","11"
"6374","false","1.4","20000","7","8"
"6392","false","1.4","8041","12","12"
"6365","false","1.4","17169","13","13"
"6378","false","1.4","20000","15","18"
"6396","false","1.4","8768","15","15"
"6371","false","1.4","15094","12","12"
"6407","false","1.4","7258","15","15"
"6399","false","1.4","7978","14","14"
"6382","false","1.4","20000","11","13"
"6405","false","1.4","8232","12","12"
"6401","false","1.4","10186","9","9"
"6391","false","1.4","12892","14","14"
"6415","false","1.4","3821","6","6"
"6404","false","1.4","5957","7","7"
"6393","false","1.4","8885","15","15"
"6367","false","1.4","17683","8","8"
"6406","false","1.4","9009","12","12"
"6390","false","1.4","14474","10","10"
"6420","false","1.4","4508","7","7"
"6376","false","1.4","20000","13","20"
"6360","false","1.4","20000","10","11"
"6398","false","1.4","20000","8","11"
"6411","false","1.4","8437","15","15"
"6400","false","1.4","20000","10","11"
"6421","false","1.4","6479","13","13"
"6389","false","1.4","20000","14","15"
"6412","false","1.4","13979","21","21"
"6416","false","1.4","11372","7","7"
"6403","false","1.4","16774","19","19"
"6422","false","1.4","6744","11","11"
"6410","false","1.4","11064","11","11"
"6419","false","1.4","11998","12","12"
"6413","false","1.4","20000","8","9"
"6418","false","1.4","11469","13","13"
"6414","false","1.4","16645","16","16"
"6435","false","1.4","6382","12","12"
"6417","false","1.4","20000","9","13"
"6429","false","1.4","6637","10","10"
"6387","false","1.4","20000","9","11"
"6408","false","1.4","20000","10","11"
"6402","false","1.4","18353","10","10"
"6425","false","1.4","7093","7","7"
"6442","false","1.4","5938","7","7"
"6432","false","1.4","11545","12","12"
"6446","false","1.4","4631","14","14"
"6388","false","1.4","16245","12","12"
"6431","false","1.4","12962","12","12"
"6372","false","1.4","20000","6","7"
"6433","false","1.4","10274","14","14"
"6426","false","1.4","20000","11","14"
"6423","false","1.4","20000","15","16"
"6439","false","1.4","11812","11","11"
"6458","false","1.4","5333","11","11"
"6394","false","1.4","20000","11","12"
"6436","false","1.4","16860","14","14"
"6460","false","1.4","6366","13","13"
"6438","false","1.4","20000","19","20"
"6448","false","1.4","8779","10","10"
"6443","false","1.4","20000","7","10"
"6434","false","1.4","20000","11","13"
"6409","false","1.4","20000","10","12"
"6445","false","1.4","14494","14","14"
"6450","false","1.4","13431","17","17"
"6456","false","1.4","8178","8","8"
"6441","false","1.4","16443","11","11"
"6428","false","1.4","20000","8","9"
"6444","false","1.4","13704","11","11"
"6447","false","1.4","20000","10","12"
"6467","false","1.4","4877","10","10"
"6424","false","1.4","20000","14","16"
"6466","false","1.4","5706","9","9"
"6449","false","1.4","20000","6","19"
"6453","false","1.4","20000","10","11"
"6464","false","1.4","7550","13","13"
"6469","false","1.4","8194","13","13"
"6461","false","1.4","20000","9","11"
"6474","false","1.4","5539","10","10"
"6468","false","1.4","7139","16","16"
"6457","false","1.4","20000","12","13"
"6437","false","1.4","20000","15","16"
"6483","false","1.4","3779","11","11"
"6455","false","1.4","20000","16","18"
"6397","false","1.4","20000","15","16"
"6476","false","1.4","10018","19","19"
"6491","false","1.4","5371","15","15"
"6473","false","1.4","12462","10","10"
"6465","false","1.4","20000","9","14"
"6440","false","1.4","20000","5","6"
"6427","false","1.4","20000","7","8"
"6472","false","1.4","20000","16","17"
"6462","false","1.4","20000","12","13"
"6478","false","1.4","13286","11","11"
"6454","false","1.4","20000","14","15"
"6451","false","1.4","20000","11","12"
"6459","false","1.4","20000","13","14"
"6470","false","1.4","20000","13","14"
"6430","false","1.4","20000","10","11"
"6484","false","1.4","10114","20","20"
"6477","false","1.4","12053","16","16"
"6471","false","1.4","9479","15","15"
"6501","false","1.4","3819","14","14"
"6488","false","1.4","10535","20","20"
"6489","false","1.4","9745","12","12"
"6479","false","1.4","20000","15","19"
"6493","false","1.4","4048","7","7"
"6482","false","1.4","20000","4","21"
"6475","false","1.4","20000","12","13"
"6502","false","1.4","6403","11","11"
"6486","false","1.4","14558","12","12"
"6503","false","1.4","5077","11","11"
"6500","false","1.4","8304","11","11"
"6485","false","1.4","12932","6","6"
"6496","false","1.4","8741","13","13"
"6492","false","1.4","13404","13","13"
"6481","false","1.4","20000","17","18"
"6452","false","1.4","20000","11","13"
"6498","false","1.4","6579","7","7"
"6510","false","1.4","4119","11","11"
"6487","false","1.4","12380","11","11"
"6494","false","1.4","9439","8","8"
"6519","false","1.4","6153","9","9"
"6525","false","1.4","4637","5","5"
"6509","false","1.4","8015","11","11"
"6522","false","1.4","6395","11","11"
"6504","false","1.4","12613","14","14"
"6497","false","1.4","18966","8","8"
"6517","false","1.4","9959","8","8"
"6463","false","1.4","20000","7","8"
"6527","false","1.4","7483","11","11"
"6520","false","1.4","9253","16","16"
"6513","false","1.4","7498","8","8"
"6524","false","1.4","8185","14","14"
"6514","false","1.4","8706","14","14"
"6530","false","1.4","6409","13","13"
"6480","false","1.4","11159","9","9"
"6515","false","1.4","7473","16","16"
"6529","false","1.4","8562","15","15"
"6531","false","1.4","8037","9","9"
"6490","false","1.4","20000","12","13"
"6521","false","1.4","14578","13","13"
"6508","false","1.4","10798","17","17"
"6512","false","1.4","14091","14","14"
"6549","false","1.4","2474","9","9"
"6495","false","1.4","15243","10","10"
"6535","false","1.4","5024","14","14"
"6544","false","1.4","3138","5","5"
"6523","false","1.4","20000","11","12"
"6528","false","1.4","9230","14","14"
"6516","false","1.4","20000","9","10"
"6539","false","1.4","8122","9","9"
"6499","false","1.4","17952","14","14"
"6553","false","1.4","4102","11","11"
"6547","false","1.4","5404","9","9"
"6534","false","1.4","11872","15","15"
"6555","false","1.4","4013","7","7"
"6505","false","1.4","20000","11","12"
"6507","false","1.4","10584","11","11"
"6526","false","1.4","8170","10","10"
"6551","false","1.4","5779","8","8"
"6550","false","1.4","8326","10","10"
"6556","false","1.4","6369","10","10"
"6506","false","1.4","15818","10","10"
"6511","false","1.4","20000","10","12"
"6532","false","1.4","20000","17","18"
"6518","false","1.4","20000","13","14"
"6548","false","1.4","10328","17","17"
"6562","false","1.4","7525","15","15"
"6536","false","1.4","20000","10","11"
"6566","false","1.4","5998","10","10"
"6557","false","1.4","7734","16","16"
"6560","false","1.4","8028","16","16"
"6533","false","1.4","20000","13","15"
"6537","false","1.4","20000","11","13"
"6538","false","1.4","20000","13","14"
"6542","false","1.4","15316","7","7"
"6573","false","1.4","5119","14","14"
"6552","false","1.4","8876","12","12"
"6578","false","1.4","5000","15","15"
"6572","false","1.4","7263","13","13"
"6565","false","1.4","8032","12","12"
"6576","false","1.4","7625","18","18"
"6564","false","1.4","9699","15","15"
"6554","false","1.4","20000","14","16"
"6563","false","1.4","11523","15","15"
"6575","false","1.4","8236","13","13"
"6582","false","1.4","4819","9","9"
"6588","false","1.4","4380","13","13"
"6558","false","1.4","9041","8","8"
"6568","false","1.4","4717","7","7"
"6585","false","1.4","4952","9","9"
"6591","false","1.4","5028","7","7"
"6589","false","1.4","4979","10","10"
"6569","false","1.4","12350","9","9"
"6593","false","1.4","6245","14","14"
"6594","false","1.4","4125","10","10"
"6597","false","1.4","5180","5","5"
"6559","false","1.4","20000","10","11"
"6546","false","1.4","20000","8","10"
"6592","false","1.4","6250","6","6"
"6586","false","1.4","8999","7","7"
"6595","false","1.4","8746","10","10"
"6567","false","1.4","7925","10","10"
"6570","false","1.4","20000","11","12"
"6543","false","1.4","20000","11","12"
"6561","false","1.4","20000","10","13"
"6545","false","1.4","12218","11","11"
"6580","false","1.4","20000","10","11"
"6571","false","1.4","20000","14","15"
"6579","false","1.4","11020","13","13"
"6540","false","1.4","19979","6","6"
"6604","false","1.4","6953","13","13"
"6590","false","1.4","13458","3","3"
"6583","false","1.4","12497","6","6"
"6605","false","1.4","6093","16","16"
"6607","false","1.4","5404","6","6"
"6614","false","1.4","3865","11","11"
"6587","false","1.4","16038","14","14"
"6584","false","1.4","20000","6","8"
"6601","false","1.4","12597","7","7"
"6602","false","1.4","9947","11","11"
"6541","false","1.4","20000","8","10"
"6581","false","1.4","20000","8","11"
"6606","false","1.4","9972","10","10"
"6577","false","1.4","20000","12","14"
"6603","false","1.4","10937","9","9"
"6626","false","1.4","6484","16","16"
"6609","false","1.4","10429","14","14"
"6598","false","1.4","9919","15","15"
"6600","false","1.4","20000","12","13"
"6630","false","1.4","4830","7","7"
"6599","false","1.4","8271","12","12"
"6623","false","1.4","7183","9","9"
"6631","false","1.4","6988","17","17"
"6618","false","1.4","10348","13","13"
"6608","false","1.4","8478","17","17"
"6610","false","1.4","10502","7","7"
"6617","false","1.4","11303","11","11"
"6613","false","1.4","20000","5","7"
"6574","false","1.4","20000","14","15"
"6625","false","1.4","7276","9","9"
"6642","false","1.4","4444","19","19"
"6627","false","1.4","13338","7","7"
"6637","false","1.4","6937","11","11"
